District,Year,Season,Average_Yield,Production,Sown_Extent,Harvested_Extent,avg_temp,max_temp,min_temp,total_rainfall,total_rain,rainy_days,wind_speed,evapotranspiration,pH,soil_type,zone,temp_range,rain_per_day,harvest_ratio,water_stress
MATARA,2017,Maha,3808.0,67.35,13488.0,13447.0,26.03,29.29,23.53,1255.7,1255.7,169.0,16.52,685.52,5.5,Red Yellow Podzolic,Intermediate,5.759999999999998,7.386470588235294,0.9968863518422418,0.5454921620116177
MATARA,2017,Yala,3491.0,32.08,11921.0,11636.0,27.16,29.86,25.04,881.4,881.4,183.0,20.69,759.83,5.5,Red Yellow Podzolic,Intermediate,4.82,4.790217391304347,0.9760107364536151,0.8610947416137806
MATARA,2018,Maha,4160.0,89.15,12950.0,12801.0,25.94,29.45,23.31,1130.7,1130.7,157.0,15.14,699.21,5.5,Red Yellow Podzolic,Intermediate,6.140000000000001,7.156329113924051,0.9884178827889738,0.6178404170716622
MATARA,2018,Yala,3866.0,36.81,12223.0,12062.0,26.61,29.24,24.66,1300.4,1300.4,179.0,20.67,703.36,5.5,Red Yellow Podzolic,Intermediate,4.579999999999998,7.224444444444445,0.9867473821989529,0.54046411556785
MATARA,2019,Maha,3886.0,87.9,11746.0,11596.0,25.94,29.18,23.55,1491.5,1491.5,168.0,15.4,649.76,5.5,Red Yellow Podzolic,Intermediate,5.629999999999999,8.825443786982248,0.9871456542095854,0.4353500837520938
MATARA,2019,Yala,3240.0,22.38,11306.0,8750.0,27.14,29.75,25.0,1062.1,1062.1,171.0,19.11,721.49,5.5,Red Yellow Podzolic,Intermediate,4.75,6.175,0.773856902803573,0.6786661649891826
MATARA,2020,Yala,3573.0,38.08,13913.0,13499.0,27.4,30.32,25.17,919.3,919.3,167.0,19.88,760.16,5.5,Red Yellow Podzolic,Intermediate,5.149999999999999,5.472023809523809,0.9701739255426189,0.8259915245028795
MATARA,2021,Maha,2764.0,59.81,13685.0,13178.0,25.89,29.07,23.5,1336.6,1336.6,172.0,16.93,666.12,5.5,Red Yellow Podzolic,Intermediate,5.57,7.7260115606936415,0.9628817769983925,0.49799641148325363
MATARA,2021,Yala,3727.0,40.79,14082.0,13862.0,26.78,29.55,24.65,1009.1,1009.1,178.0,20.16,732.19,5.5,Red Yellow Podzolic,Intermediate,4.900000000000002,5.637430167597765,0.9843073208833345,0.7248688248688249
MATARA,2022,Maha,3406.0,76.86,14567.0,14463.0,25.67,29.11,23.01,1039.4,1039.4,167.0,16.98,711.5,5.5,Red Yellow Podzolic,Intermediate,6.099999999999998,6.186904761904763,0.9927924217462932,0.6838715878508266
MATARA,2022,Yala,2730.0,28.18,13321.0,13072.0,26.59,29.36,24.4,1132.9,1132.9,177.0,20.94,749.29,5.5,Red Yellow Podzolic,Intermediate,4.960000000000001,6.364606741573034,0.9812340489416004,0.6608078313784284
MATARA,2023,Maha,3158.0,73.24,10376.0,10201.0,25.6,29.02,23.15,2037.8,2037.8,172.0,15.37,643.63,5.5,Red Yellow Podzolic,Intermediate,5.870000000000001,11.779190751445087,0.9830394140888503,0.31569060231508733
MATARA,2023,Yala,2999.0,22.99,12972.0,9709.0,26.96,29.95,24.57,865.4,865.4,180.0,20.04,790.19,5.5,Red Yellow Podzolic,Intermediate,5.379999999999999,4.78121546961326,0.7484005241655747,0.9120383194829179
MATARA,2024,Maha,3479.0,72.06,10811.0,10809.0,26.42,30.05,23.75,1165.0,1165.0,163.0,17.91,737.64,5.5,Red Yellow Podzolic,Intermediate,6.300000000000001,7.103658536585366,0.9997225305216426,0.6326243567753002
MATARA,2024,Yala,2936.0,24.69,10649.0,10649.0,27.28,30.33,24.88,1350.2,1350.2,173.0,19.66,770.45,5.5,Red Yellow Podzolic,Intermediate,5.449999999999999,7.759770114942529,0.999906103286385,0.5701968620485495
MATARA,2025,Yala,3968.762525846204,30.87,9851.67849631594,9851.67849631594,26.8,30.04,24.43,1051.2,1051.2,174.0,21.4,762.01,5.5,Red Yellow Podzolic,Intermediate,5.609999999999999,6.006857142857143,0.9998985047568157,0.7242064246340999
